video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending
vid_01857,Ultimate Guide Inside New Breaking Challenge New How Best Explained Breaking ,24,Entertainment,2023-11-07 04:00:00,0,1,77,619,7,1141,2094635,82293,7279,12859,0.0393,0.006139,0,94,1,1
vid_01858,Challenge Review How Best Why How Guide How Breaking Official Inside Tutorial Inside Inside ,28,Science & Technology,2023-03-06 20:00:00,5,5,92,2606,28,2740,9421096,734599,57430,98487,0.078,0.010454,0,235,0,1
vid_01859,Viral Amazing Ultimate Rev,20,Gaming,2023-05-27 04:00:00,8,2,26,2023,29,205,125894,4886,366,2104,0.0388,0.016712,0,130,0,0
vid_01860,Real Amazing Top Best Review Inside 2024 v,27,Education,2023-02-02 00:00:00,7,4,42,595,11,752,1082681,109508,1950,6427,0.1011,0.005936,0,178,0,1
vid_01861,Amazing Secret vs Ultimate Why Official Official Top Secre,22,People & Blogs,2023-03-24 16:00:00,10,6,58,2872,20,2503,174629,14143,168,287,0.081,0.001643,1,81,0,0
vid_01862,2024 Top Official Exposed Inside New Review Best Why Ulti,27,Education,2023-01-04 20:00:00,21,4,57,4510,9,800,847734,80667,5119,9132,0.0952,0.010772,0,185,1,1
vid_01863,Viral vs Official Reaction Vira,22,People & Blogs,2023-06-09 00:00:00,18,5,31,4692,22,1977,43121,2917,255,1125,0.0676,0.026089,0,167,0,0
vid_01864,Reaction 2024 Secret Last Challenge Last Best Reaction,22,People & Blogs,2023-01-28 00:00:00,23,1,54,320,19,732,64443,4145,259,145,0.0643,0.00225,0,89,1,0
vid_01865,Guide Challenge vs Viral Tutorial Why Why Tutorial Explained Am,22,People & Blogs,2023-08-29 16:00:00,8,4,63,788,16,2158,2159248,83862,2448,29018,0.0388,0.013439,1,233,1,1
vid_01866,Top Guide New Breaking 2024 vs Guide Last Real Reaction Reaction Top First Breaking Inside Exposed ,23,Comedy,2023-11-29 08:00:00,16,1,99,1307,10,956,42269,3260,59,976,0.0771,0.02309,1,240,0,0
vid_01867,Real First Breaking Guide Exposed Best vs Guide Explained Breaking 2024,28,Science & Technology,2023-05-27 00:00:00,11,4,71,108,1,167,1538713,117411,8566,44072,0.0763,0.028642,1,123,0,1
vid_01868,Guide Last Reaction Review Explained Last Challenge First Top Secret Official Real Official Expose,24,Entertainment,2023-09-08 12:00:00,13,4,98,4231,25,3534,150646,10865,814,4455,0.0721,0.029572,1,160,1,0
vid_01869,Best Top Why Exposed Challenge Exposed Secret First Tutorial Guide New 2024 Ne,24,Entertainment,2023-09-12 08:00:00,14,1,78,4908,25,2547,15895,1536,39,210,0.0966,0.013211,1,152,0,0
vid_01870,Amazing 2024 Breaking Exposed Exposed vs Amazing Ultimate How 2024 Top 2024 Reaction Guid,27,Education,2023-11-26 04:00:00,15,3,89,439,3,2427,4585,481,6,130,0.1049,0.028347,0,152,1,0
vid_01871,Secret Exposed Challenge Guide Amazing Review 2024 Official Real Challe,27,Education,2023-07-31 00:00:00,21,4,71,768,0,1179,9923977,968293,45263,20117,0.0976,0.002027,1,123,0,1
vid_01872,First Real Official First vs Exposed Exposed Top 2024 How First Why Top Amazing 2024 Why,22,People & Blogs,2023-01-22 08:00:00,21,2,88,4294,14,1970,27687,1189,74,626,0.0429,0.022609,1,213,1,0
vid_01873,Why Guide 2024 Review Best First Guide Last Ultimate Viral Why Exposed Real Guide Review,23,Comedy,2023-10-19 08:00:00,19,6,88,4728,12,1921,761224,65454,4813,14950,0.086,0.019639,1,163,0,1
vid_01874,Exposed Inside Official First Exposed Ultimate Explained Inside Last Why Exposed Sec,22,People & Blogs,2023-07-20 16:00:00,0,5,84,170,7,3410,836608,31146,2581,6890,0.0372,0.008236,0,172,0,1
vid_01875,New Guide Why Reaction New Reaction New vs Inside Viral How Why Official Inside Top Breaki,23,Comedy,2023-01-27 00:00:00,9,3,90,2702,24,1908,41615,3850,250,653,0.0925,0.015691,0,106,1,0
vid_01876,Explained Exposed Best vs Why Reaction Ultimate Secret Gu,22,People & Blogs,2023-02-06 16:00:00,7,1,57,2353,3,1283,206637,13300,265,982,0.0644,0.004752,1,123,1,0
vid_01877,Why Review Secret Exposed 2024 2024 2,20,Gaming,2023-08-05 12:00:00,17,3,37,4911,9,1513,1256956,52697,3764,33028,0.0419,0.026276,0,132,1,1
vid_01878,New vs Last Official Inside Challenge Rev,20,Gaming,2023-04-06 00:00:00,0,0,41,2961,18,1398,948882,102085,10063,10797,0.1076,0.011379,1,222,0,1
vid_01879,Amazing New Guide Amazing vs Breaking Ultimate Tutorial Best How Officia,25,News & Politics,2023-02-03 12:00:00,1,0,72,849,17,339,193100,16463,1506,3698,0.0853,0.019151,0,128,0,0
vid_01880,Challenge Explained New Real Why Exposed Why Real E,22,People & Blogs,2023-04-08 04:00:00,0,4,51,3430,4,1073,745445,46161,4082,4177,0.0619,0.005603,0,179,0,1
vid_01881,Tutorial Ultimate Am,28,Science & Technology,2023-03-10 16:00:00,0,4,20,2156,29,3079,423258,13868,515,2953,0.0328,0.006977,1,142,0,0
vid_01882,Best Breaking Exposed Last Why vs Explained Tutorial Secret Exposed Breaking vs,25,News & Politics,2023-02-06 20:00:00,8,2,79,1159,18,1700,77130,6043,468,2295,0.0783,0.029755,0,245,1,0
vid_01883,Top Guide Reaction F,27,Education,2023-11-20 08:00:00,12,6,20,1300,25,1594,4415557,499356,43243,100849,0.1131,0.022839,1,99,1,1
vid_01884,2024 Ultimate Last Secret Real Amazing Exposed Real Reaction Cha,26,Howto & Style,2023-01-15 08:00:00,0,5,64,2690,22,1613,739047,61839,4393,21356,0.0837,0.028897,1,78,0,1
vid_01885,Viral Inside Reaction Best Guide How,22,People & Blogs,2023-11-28 00:00:00,12,3,36,1699,26,1530,18473,2169,70,176,0.1174,0.009527,1,130,0,0
vid_01886,Tutorial Exposed Viral Breaking Top Off,20,Gaming,2023-03-23 08:00:00,19,0,39,1395,21,2346,1584035,66973,6419,9143,0.0423,0.005772,0,59,0,1
vid_01887,vs Last Real vs Best Reaction Viral Official Secret Official Last Explained Last Reaction Gui,26,Howto & Style,2023-07-03 08:00:00,21,4,93,3006,15,3104,245452,19917,1007,3826,0.0811,0.015588,0,204,1,0
vid_01888,Ultimate How New Best Reaction 2024 Best Why Secret New Explained 2024 Guide Exposed C,23,Comedy,2023-10-25 12:00:00,6,5,86,2496,0,799,302178,30771,667,4637,0.1018,0.015345,1,166,1,0
vid_01889,Tutorial Guide Guide Breaking Amazing Real Top Ultimate Top vs Be,26,Howto & Style,2023-04-07 08:00:00,1,3,65,3414,11,45,619601,47894,952,3763,0.0773,0.006073,1,192,0,1
vid_01890,Reaction First Real Breaking How Ultimate Secret 2024 Why Chal,28,Science & Technology,2023-05-08 20:00:00,5,4,62,534,23,635,106159,4054,276,2363,0.0382,0.022259,0,109,1,0
vid_01891,2024 Exposed Reaction Why Inside Guide Last Explained Real Review Best Breaking Amaz,22,People & Blogs,2023-05-14 20:00:00,6,4,84,852,1,1411,13062159,1077102,53202,150104,0.0825,0.011492,1,208,0,1
vid_01892,Review Official Secret First Guide Real 2024 Breaking Real Guide Why Exposed In,24,Entertainment,2023-11-12 08:00:00,13,0,79,1765,20,842,30092,2559,47,192,0.085,0.00638,0,198,0,0
vid_01893,Challenge New Amazing Amazing Official Secret Exposed Secret Breaking Top ,26,Howto & Style,2023-07-29 08:00:00,17,0,74,1965,24,3234,489939,46830,3588,5206,0.0956,0.010626,0,109,1,0
vid_01894,Explained Last How vs Real vs Inside Guide First Exposed Ult,24,Entertainment,2023-01-02 00:00:00,14,4,60,3533,7,3413,966795,95238,7803,16770,0.0985,0.017346,0,107,1,1
vid_01895,Inside Secret Inside Why Best Tutorial First Expla,23,Comedy,2023-09-25 00:00:00,1,1,50,1807,17,2020,602747,59894,4509,13301,0.0994,0.022067,1,218,1,1
vid_01896,Secret Reaction Exposed Exposed Last Ultimate vs vs Challenge New Explai,25,News & Politics,2023-05-11 16:00:00,9,4,72,1859,24,2559,360766,32364,912,5402,0.0897,0.014974,1,223,1,0
vid_01897,Amazing Secret Ultimate Last Review Last Secret 2024 Inside First First Tutorial How Last ,24,Entertainment,2023-07-15 08:00:00,22,5,90,3057,15,924,269330,13311,959,4374,0.0494,0.01624,0,94,0,0
vid_01898,Amazing Real Ultimate Viral Challenge Breaking New v,25,News & Politics,2023-07-30 04:00:00,11,4,52,3275,4,1597,131839,8751,95,663,0.0664,0.005029,1,173,1,0
vid_01899,vs Viral Viral Tutorial S,20,Gaming,2023-10-22 00:00:00,16,2,25,3545,25,3406,116089,11591,434,3195,0.0998,0.027522,1,75,1,0
vid_01900,Official Amazing Reaction ,22,People & Blogs,2023-07-30 20:00:00,7,6,26,2370,29,2346,3560381,412322,18923,99452,0.1158,0.027933,0,151,1,1
vid_01901,Viral New Best New Official Tutorial Explained Exposed R,26,Howto & Style,2023-08-16 00:00:00,10,2,56,1720,21,443,219731,8153,694,4574,0.0371,0.020816,0,100,1,0
vid_01902,Viral Official Amazing Explained First Official Break,20,Gaming,2023-01-04 12:00:00,2,2,53,4665,12,54,31181260,2438321,110054,47124,0.0782,0.001511,1,213,0,1
vid_01903,Secret Challenge Challenge 2024 First Reaction vs Exposed Challenge Amazing Secret To,20,Gaming,2023-02-03 08:00:00,5,1,85,1201,18,2034,1474887,85730,944,24446,0.0581,0.016575,0,101,0,1
vid_01904,Best How Inside Amazing S,17,Sports,2023-04-03 16:00:00,8,1,25,4797,28,345,4179,210,8,80,0.0502,0.019139,1,100,1,0
vid_01905,Why Viral Amazing Guide 2024 Amazing Guide Reactio,10,Music,2023-05-04 00:00:00,5,4,50,2273,2,600,2386113,180206,9893,71213,0.0755,0.029845,0,180,1,1
vid_01906,Tutorial Why Tutorial Ultimate Best Review Explained Secret How Of,28,Science & Technology,2023-11-06 12:00:00,8,2,66,2717,25,754,402042,33991,3243,12015,0.0845,0.029885,0,63,0,0
vid_01907,Official Inside Breaking Amazing Top Amazing ,25,News & Politics,2023-01-27 08:00:00,6,1,45,260,7,3085,45850,1415,133,1186,0.0309,0.025866,1,226,0,0
vid_01908,2024 Exposed Secret New Inside Top Exposed Real,17,Sports,2023-05-29 20:00:00,8,0,47,2544,26,1879,5854559,586735,15418,16691,0.1002,0.002851,1,254,1,1
vid_01909,Challenge 2024 Review Guide,10,Music,2023-06-14 16:00:00,17,4,27,4731,25,1329,232143,24093,642,6649,0.1038,0.028642,1,50,0,0
vid_01910,Exposed How How Real 2024 Expose,28,Science & Technology,2023-04-22 08:00:00,11,5,32,4312,25,1983,199202,23285,575,3738,0.1169,0.018765,1,234,0,0
vid_01911,Viral Amazing Inside Ultimate Viral Top Top Official Re,25,News & Politics,2023-10-05 16:00:00,7,6,55,2557,11,418,1319461,61035,4944,31964,0.0463,0.024225,1,194,0,1
vid_01912,How Breaking Explained Exposed Challenge Breaking First Exposed Last How,22,People & Blogs,2023-02-05 12:00:00,7,3,72,3013,1,2799,3461091,289034,3046,44331,0.0835,0.012808,0,227,0,1
vid_01913,How Reaction Amazing First Breaking How Explained Reaction Best Top Se,28,Science & Technology,2023-05-17 12:00:00,17,4,70,3478,10,473,651132,44535,955,6687,0.0684,0.01027,0,63,1,1
vid_01914,Official Challenge vs Challenge Amazin,26,Howto & Style,2023-04-02 16:00:00,19,3,38,3425,11,3076,921565,55417,3237,13301,0.0601,0.014433,1,236,0,1
vid_01915,vs Why Secret Explained vs Amazing vs Best 2024 Viral Inside Exposed Challenge Top Expo,20,Gaming,2023-04-23 20:00:00,14,2,87,4005,27,3528,126202,10210,329,663,0.0809,0.005253,0,130,0,0
vid_01916,Official Last Guide First First Last Official,10,Music,2023-01-14 00:00:00,6,6,45,3755,17,3158,4245772,426336,7807,48210,0.1004,0.011355,1,52,1,1
vid_01917,Secret Real 2024 Secret Challenge New Real First Guide Ultimate New V,10,Music,2023-02-02 20:00:00,10,3,69,3455,12,2774,662523,21250,900,17140,0.0321,0.025871,0,147,1,1
vid_01918,Best Exposed Secret Tuto,10,Music,2023-08-08 16:00:00,19,2,24,4088,4,1000,412781,48396,1678,867,0.1172,0.0021,0,89,1,0
vid_01919,Best Exposed Guide Secret Last 2024 Reaction Last Ultimate Explained Break,25,News & Politics,2023-05-07 20:00:00,15,0,74,1102,21,2798,271209,27904,1562,1457,0.1029,0.005372,1,138,0,0
vid_01920,Review Exposed R,26,Howto & Style,2023-11-12 04:00:00,3,3,16,763,11,2445,3876214,378333,37126,17940,0.0976,0.004628,1,174,1,1
vid_01921,Last Top Challenge Exposed Wh,28,Science & Technology,2023-08-23 04:00:00,5,6,29,2938,1,1994,317291,31232,661,4026,0.0984,0.012689,1,243,0,0
vid_01922,Guide Why Guide N,20,Gaming,2023-07-06 04:00:00,21,4,17,737,4,2419,3950638,256852,11184,118173,0.065,0.029912,0,211,1,1
vid_01923,Ultimate Exposed Top Ultimate Ultimate Best First Top vs ,26,Howto & Style,2023-02-27 04:00:00,2,2,57,379,6,1858,239482,23384,2195,1443,0.0976,0.006025,1,144,0,0
vid_01924,Official Last vs Secret Official Inside New I,17,Sports,2023-10-29 00:00:00,8,4,45,1796,25,333,2053839,133107,11835,10718,0.0648,0.005219,1,58,1,1
vid_01925,How Reaction Explained Explained First Inside Official Challenge Viral Top Last vs E,22,People & Blogs,2023-02-28 16:00:00,9,6,84,1257,25,793,738616,81900,3725,20338,0.1109,0.027535,1,143,1,1
vid_01926,Real 2024 First Explained Why Tutorial Challenge Exposed Guide Secret Best Tutori,24,Entertainment,2023-03-18 00:00:00,13,1,81,2192,23,3475,91894,4222,307,2442,0.0459,0.026574,1,133,0,0
vid_01927,Review Viral Top First New Exposed Last Best New Inside Explained Chal,26,Howto & Style,2023-09-28 04:00:00,10,2,70,834,11,2003,522053,29397,526,1010,0.0563,0.001935,1,70,1,1
vid_01928,vs Official Best Explained Ultimate Reaction Review New Real Explained Why Am,17,Sports,2023-07-12 16:00:00,17,3,77,2746,15,845,11835,942,69,269,0.0796,0.022727,1,74,1,0
vid_01929,Real Official New Tutorial Secret Guide Official Breaking Explained Review 2024 Explained,20,Gaming,2023-04-26 00:00:00,21,2,89,3870,22,2189,162299,9531,929,3247,0.0587,0.020006,0,151,1,0
vid_01930,Exposed Guide Challenge First,24,Entertainment,2023-02-24 20:00:00,11,4,29,3768,7,907,25846,1762,102,601,0.0682,0.023252,0,171,1,0
vid_01931,First Top Inside Amazing,24,Entertainment,2023-01-14 16:00:00,22,0,24,2743,29,3107,16118853,1197921,65722,247272,0.0743,0.015341,0,221,1,1
vid_01932,Secret Tutorial Ultimate Secret Viral Exposed Expose,26,Howto & Style,2023-04-05 16:00:00,11,2,52,675,27,3007,29040,3109,83,863,0.1071,0.029717,0,74,0,0
vid_01933,Secret Inside First Tutorial Exposed Ultimate Explained Amazi,10,Music,2023-03-13 12:00:00,12,3,61,4284,8,732,64135372,4944022,331451,145687,0.0771,0.002272,1,186,0,1
vid_01934,Amazing New Tutorial Best First Reaction Explained Viral Ultimate React,27,Education,2023-10-12 08:00:00,12,1,71,3758,14,2923,1540759,96484,6091,12012,0.0626,0.007796,1,152,1,1
vid_01935,Inside Best Last New Exposed New Official Real Exposed Best Firs,20,Gaming,2023-08-20 04:00:00,18,5,64,811,4,973,243410,12729,874,3042,0.0523,0.012497,0,239,1,0
vid_01936,First Official Real Tutorial Guide Breaking Inside Challenge Explained Challenge Offi,10,Music,2023-03-27 16:00:00,18,0,85,4029,12,2356,3173169,211906,2616,44562,0.0668,0.014043,0,203,0,1
vid_01937,Best 2024 New Inside Reaction,20,Gaming,2023-01-29 00:00:00,22,1,29,3579,4,2459,138672,10596,629,3843,0.0764,0.027713,0,106,0,0
vid_01938,Best First vs How Best Reaction ,27,Education,2023-04-03 00:00:00,13,2,32,1605,10,2090,48283,4690,298,832,0.0971,0.017231,1,86,1,0
vid_01939,Guide Review Official vs Best Last Reaction Viral Guide Inside 2024 Why Secret Top Breaking Expo,22,People & Blogs,2023-03-31 08:00:00,3,4,96,3683,9,332,703911,28786,825,1624,0.0409,0.002307,1,65,0,1
vid_01940,vs Amazing Ultim,27,Education,2023-10-25 20:00:00,12,6,16,725,19,1609,1793881,89595,2575,23011,0.0499,0.012827,1,86,1,1
vid_01941,Viral How Exposed Amazing Viral Last First Explained Real Challenge Why Challenge Official Tutoria,23,Comedy,2023-03-12 20:00:00,7,4,98,4237,12,189,5301291,340177,11858,69331,0.0642,0.013078,0,125,1,1
vid_01942,Secret Secret Amazing Exposed Official Why Inside 2024 Br,26,Howto & Style,2023-10-14 16:00:00,22,3,57,86,8,2231,1430514,89315,6614,41483,0.0624,0.028999,0,201,1,1
vid_01943,Challenge Challenge How First Exposed Fi,26,Howto & Style,2023-03-04 20:00:00,20,4,40,3886,20,2831,262749,17146,1107,4828,0.0653,0.018375,0,75,1,0
vid_01944,Best How Explained Exposed Inside Challenge Inside Guide Tutorial How Challenge 2024 ,17,Sports,2023-03-28 04:00:00,22,0,85,1837,13,2258,6437290,652850,56222,125101,0.1014,0.019434,0,69,0,1
vid_01945,Why Explained New Last Reaction New Ultimate Reactio,10,Music,2023-10-08 12:00:00,18,4,52,2777,17,1233,5526906,327048,11972,119847,0.0592,0.021684,0,186,0,1
vid_01946,Amazing Explained Viral Ultimate 2024 Amazing First Expl,17,Sports,2023-08-19 04:00:00,11,3,56,3930,14,2454,1089928,81930,7544,25429,0.0752,0.023331,1,152,0,1
vid_01947,Explained Inside Ch,23,Comedy,2023-09-27 12:00:00,17,5,19,1944,9,2853,5397698,465020,35775,104804,0.0862,0.019416,1,78,1,1
vid_01948,New Real How Top Last Las,27,Education,2023-08-09 00:00:00,5,2,25,186,23,1221,25969166,1321728,60206,204601,0.0509,0.007879,1,80,0,1
vid_01949,Inside Official Official Viral New Secret 2024 Guide vs Challenge Reaction How ,26,Howto & Style,2023-06-02 12:00:00,17,6,79,3126,6,3315,191244,18107,336,5038,0.0947,0.026343,1,68,1,0
vid_01950,Challenge 2024 Inside Explained Inside Breaking ,25,News & Politics,2023-02-19 12:00:00,18,2,48,3933,7,1203,155144,12293,407,3449,0.0792,0.022231,1,197,1,0
vid_01951,Reaction vs Rev,27,Education,2023-11-15 08:00:00,21,4,15,711,27,2093,220935,15511,1490,4974,0.0702,0.022513,0,76,0,0
vid_01952,vs Breaking Guide Top Secret 2024 Amazing Real Amazing Explained First Official Top New Viral Vir,27,Education,2023-05-22 20:00:00,4,1,97,1860,2,1144,44818,4610,174,1340,0.1029,0.029898,1,143,1,0
vid_01953,Last Top Review ,23,Comedy,2023-07-17 12:00:00,23,2,16,464,14,1173,1538791,79885,3170,37351,0.0519,0.024273,0,134,1,1
vid_01954,Ultimate Last Viral Guide Ultimate Breaking Reaction Exposed Top Real Secret 2024 Explained Ultimat,22,People & Blogs,2023-04-12 12:00:00,8,5,99,392,15,2009,33665,3685,99,843,0.1095,0.02504,1,93,1,0
vid_01955,Official Official Guide Best Secre,20,Gaming,2023-01-20 08:00:00,2,4,34,2779,3,282,4312488,347131,28678,123297,0.0805,0.028591,0,212,0,1
vid_01956,Review Exposed Why Breaking Ultimate Viral Tutorial Challenge How 2024 Last,23,Comedy,2023-02-16 12:00:00,9,6,75,3500,20,3161,131936,11191,389,710,0.0848,0.005381,0,162,1,0
vid_01957,Inside Ultimate Secret vs Last Reac,20,Gaming,2023-09-14 08:00:00,18,3,35,3715,5,3367,7146592,777229,30874,110301,0.1088,0.015434,0,248,0,1
vid_01958,Why Best New Exposed Challenge 2024 Explained Guide vs How Explained Why Amazing G,26,Howto & Style,2023-11-23 20:00:00,2,5,82,3787,0,1462,4435,459,21,79,0.1035,0.017809,0,199,1,0
vid_01959,Reaction Ultimate First Be,23,Comedy,2023-02-12 08:00:00,21,4,26,3947,3,2108,309629,26052,1277,3266,0.0841,0.010548,0,123,0,0
vid_01960,Ultimate 2024 Inside First Ultimate ,20,Gaming,2023-08-19 08:00:00,14,5,36,4291,10,3122,51787,5064,238,1312,0.0978,0.025334,0,136,1,0
vid_01961,Official Why Explained Guide Real ,17,Sports,2023-04-11 04:00:00,0,2,34,4468,11,760,6976948,481400,26639,161238,0.069,0.02311,1,192,0,1
vid_01962,Best Exposed Secret Why How Breaking Last 2024 Explained New Breaking Official Top Last Reaction,23,Comedy,2023-10-04 04:00:00,6,6,96,2219,25,2366,9085993,720192,59996,199034,0.0793,0.021906,0,143,0,1
vid_01963,Viral Guide Why,26,Howto & Style,2023-04-06 08:00:00,11,3,15,1928,28,527,6507,231,19,194,0.0355,0.029809,0,147,1,0
vid_01964,Real Amazing Tutorial Amazing Best Explained,23,Comedy,2023-08-03 00:00:00,16,4,44,4020,4,3575,2659430,101290,8290,22663,0.0381,0.008522,1,190,1,1
vid_01965,New Real Best Best How 2024 Inside Ult,26,Howto & Style,2023-04-04 04:00:00,20,0,38,4746,22,1458,4240150,443724,8475,94675,0.1046,0.022328,0,181,1,1
vid_01966,Viral Real New Explained Rea,23,Comedy,2023-04-17 08:00:00,23,3,28,4620,28,577,914373,32341,2651,15535,0.0354,0.01699,1,105,1,1
vid_01967,Viral Secret Guide Best Inside Top Breaking Reacti,20,Gaming,2023-07-17 04:00:00,19,0,50,2667,20,990,2258558,102190,2127,22758,0.0452,0.010076,1,200,0,1
vid_01968,Secret Exposed Official Secret New First Challenge Why Real 2024 First Amazing vs V,22,People & Blogs,2023-03-20 08:00:00,4,5,83,1565,15,161,1344079,136591,2899,7603,0.1016,0.005657,0,146,1,1
vid_01969,Explained Review Official Secret Tutorial Top Exposed Last Last Ultimate 2024 How vs Top ,28,Science & Technology,2023-09-07 20:00:00,3,1,89,624,12,1377,2539395,76443,7285,68514,0.0301,0.02698,0,147,0,1
vid_01970,Viral Challenge Review Best 2024 Expla,20,Gaming,2023-02-08 12:00:00,11,3,38,4492,12,887,85445,4735,396,1560,0.0554,0.018257,1,83,1,0
vid_01971,Viral Why Breaking Inside Guide Secret First Last Top vs Official Secret v,10,Music,2023-04-23 00:00:00,19,5,74,2917,16,1185,5375498,443819,26503,133973,0.0826,0.024923,0,149,0,1
vid_01972,Real Official Ultimate Breaking Why Amazing Ultimate Review Reaction ,24,Entertainment,2023-05-01 16:00:00,23,0,69,3594,26,2062,741614,61991,5501,12470,0.0836,0.016815,1,194,0,1
