video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending,duration_minutes,is_weekend,is_prime_time,optimal_tags,optimal_title
vid_01870,Amazing 2024 Breaking Exposed Exposed vs Amazing Ultimate How 2024 Top 2024 Reaction Guid,27,Education,2023-11-26 04:00:00,15,3,89,439,3,2427,4585.0,481.0,6,130.0,0.1049,0.028347,0,152,1,0,40.45,0,0,0,0
vid_01871,Secret Exposed Challenge Guide Amazing Review 2024 Official Real Challe,27,Education,2023-07-31 00:00:00,21,4,71,768,0,1179,9923977.0,968293.0,45263,20117.0,0.0976,0.002027,1,123,0,1,19.65,0,1,0,0
vid_01872,First Real Official First vs Exposed Exposed Top 2024 How First Why Top Amazing 2024 Why,22,People & Blogs,2023-01-22 08:00:00,21,2,88,4294,14,1970,27687.0,1189.0,74,626.0,0.0429,0.022609,1,213,1,0,32.83,0,1,1,0
vid_01873,Why Guide 2024 Review Best First Guide Last Ultimate Viral Why Exposed Real Guide Review,23,Comedy,2023-10-19 08:00:00,19,6,88,4728,12,1921,761224.0,65454.0,4813,14950.0,0.086,0.019639,1,163,0,1,32.02,1,1,1,0
vid_01874,Exposed Inside Official First Exposed Ultimate Explained Inside Last Why Exposed Sec,22,People & Blogs,2023-07-20 16:00:00,0,5,84,170,7,3410,836608.0,31146.0,2581,6890.0,0.0372,0.008236,0,172,0,1,56.83,1,0,0,0
vid_01875,New Guide Why Reaction New Reaction New vs Inside Viral How Why Official Inside Top Breaki,23,Comedy,2023-01-27 00:00:00,9,3,90,2702,24,1908,41615.0,3850.0,250,653.0,0.0925,0.015691,0,106,1,0,31.8,0,0,0,0
vid_01876,Explained Exposed Best vs Why Reaction Ultimate Secret Gu,22,People & Blogs,2023-02-06 16:00:00,7,1,57,2353,3,1283,206637.0,13300.0,265,982.0,0.0644,0.004752,1,123,1,0,21.38,0,0,0,1
vid_01877,Why Review Secret Exposed 2024 2024 2,20,Gaming,2023-08-05 12:00:00,17,3,37,4911,9,1513,1256956.0,52697.0,3764,33028.0,0.0419,0.026276,0,132,1,1,25.22,0,0,1,0
vid_01878,New vs Last Official Inside Challenge Rev,20,Gaming,2023-04-06 00:00:00,0,0,41,2961,18,1398,948882.0,102085.0,10063,10797.0,0.1076,0.011379,1,222,0,1,23.3,0,0,0,1
vid_01879,Amazing New Guide Amazing vs Breaking Ultimate Tutorial Best How Officia,25,News & Politics,2023-02-03 12:00:00,1,0,72,849,17,339,193100.0,16463.0,1506,3698.0,0.0853,0.019151,0,128,0,0,5.65,0,0,0,0
vid_01880,Challenge Explained New Real Why Exposed Why Real E,22,People & Blogs,2023-04-08 04:00:00,0,4,51,3430,4,1073,745445.0,46161.0,4082,4177.0,0.0619,0.005603,0,179,0,1,17.88,0,0,0,1
vid_01881,Tutorial Ultimate Am,28,Science & Technology,2023-03-10 16:00:00,0,4,20,2156,29,3079,423258.0,13868.0,515,2953.0,0.0328,0.006977,1,142,0,0,51.32,0,0,0,0
vid_01882,Best Breaking Exposed Last Why vs Explained Tutorial Secret Exposed Breaking vs,25,News & Politics,2023-02-06 20:00:00,8,2,79,1159,18,1700,77130.0,6043.0,468,2295.0,0.0783,0.029755,0,245,1,0,28.33,0,0,0,0
vid_01883,Top Guide Reaction F,27,Education,2023-11-20 08:00:00,12,6,20,1300,25,1594,4415557.0,499356.0,43243,100849.0,0.1131,0.022839,1,99,1,1,26.57,1,0,0,0
vid_01884,2024 Ultimate Last Secret Real Amazing Exposed Real Reaction Cha,26,Howto & Style,2023-01-15 08:00:00,0,5,64,2690,22,1613,739047.0,61839.0,4393,21356.0,0.0837,0.028897,1,78,0,1,26.88,1,0,0,0
vid_01885,Viral Inside Reaction Best Guide How,22,People & Blogs,2023-11-28 00:00:00,12,3,36,1699,26,1530,18473.0,2169.0,70,176.0,0.1174,0.009527,1,130,0,0,25.5,0,0,0,0
vid_01886,Tutorial Exposed Viral Breaking Top Off,20,Gaming,2023-03-23 08:00:00,19,0,39,1395,21,2346,1584035.0,66973.0,6419,9143.0,0.0423,0.005772,0,59,0,1,39.1,0,1,0,0
vid_01887,vs Last Real vs Best Reaction Viral Official Secret Official Last Explained Last Reaction Gui,26,Howto & Style,2023-07-03 08:00:00,21,4,93,3006,15,3104,245452.0,19917.0,1007,3826.0,0.0811,0.015588,0,204,1,0,51.73,0,1,1,0
vid_01888,Ultimate How New Best Reaction 2024 Best Why Secret New Explained 2024 Guide Exposed C,23,Comedy,2023-10-25 12:00:00,6,5,86,2496,0,799,302178.0,30771.0,667,4637.0,0.1018,0.015345,1,166,1,0,13.32,1,0,0,0
vid_01889,Tutorial Guide Guide Breaking Amazing Real Top Ultimate Top vs Be,26,Howto & Style,2023-04-07 08:00:00,1,3,65,3414,11,45,619601.0,47894.0,952,3763.0,0.0773,0.006073,1,192,0,1,0.75,0,0,1,0
vid_01890,Reaction First Real Breaking How Ultimate Secret 2024 Why Chal,28,Science & Technology,2023-05-08 20:00:00,5,4,62,534,23,635,106159.0,4054.0,276,2363.0,0.0382,0.022259,0,109,1,0,10.58,0,0,0,0
vid_01891,2024 Exposed Reaction Why Inside Guide Last Explained Real Review Best Breaking Amaz,22,People & Blogs,2023-05-14 20:00:00,6,4,84,852,1,1411,13062159.0,1077102.0,53202,150104.0,0.0825,0.011492,1,208,0,1,23.52,0,0,0,0
vid_01892,Review Official Secret First Guide Real 2024 Breaking Real Guide Why Exposed In,24,Entertainment,2023-11-12 08:00:00,13,0,79,1765,20,842,30092.0,2559.0,47,192.0,0.085,0.00638,0,198,0,0,14.03,0,0,0,0
vid_01893,Challenge New Amazing Amazing Official Secret Exposed Secret Breaking Top ,26,Howto & Style,2023-07-29 08:00:00,17,0,74,1965,24,3234,489939.0,46830.0,3588,5206.0,0.0956,0.010626,0,109,1,0,53.9,0,0,0,0
vid_01894,Explained Last How vs Real vs Inside Guide First Exposed Ult,24,Entertainment,2023-01-02 00:00:00,14,4,60,3533,7,3413,966795.0,95238.0,7803,16770.0,0.0985,0.017346,0,107,1,1,56.88,0,0,0,1
vid_01895,Inside Secret Inside Why Best Tutorial First Expla,23,Comedy,2023-09-25 00:00:00,1,1,50,1807,17,2020,602747.0,59894.0,4509,13301.0,0.0994,0.022067,1,218,1,1,33.67,0,0,0,1
vid_01896,Secret Reaction Exposed Exposed Last Ultimate vs vs Challenge New Explai,25,News & Politics,2023-05-11 16:00:00,9,4,72,1859,24,2559,360766.0,32364.0,912,5402.0,0.0897,0.014974,1,223,1,0,42.65,0,0,0,0
vid_01897,Amazing Secret Ultimate Last Review Last Secret 2024 Inside First First Tutorial How Last ,24,Entertainment,2023-07-15 08:00:00,22,5,90,3057,15,924,269330.0,13311.0,959,4374.0,0.0494,0.01624,0,94,0,0,15.4,1,0,1,0
vid_01898,Amazing Real Ultimate Viral Challenge Breaking New v,25,News & Politics,2023-07-30 04:00:00,11,4,52,3275,4,1597,131839.0,8751.0,95,663.0,0.0664,0.005029,1,173,1,0,26.62,0,0,0,1
vid_01899,vs Viral Viral Tutorial S,20,Gaming,2023-10-22 00:00:00,16,2,25,3545,25,3406,116089.0,11591.0,434,3195.0,0.0998,0.027522,1,75,1,0,56.77,0,0,0,0
vid_01900,Official Amazing Reaction ,22,People & Blogs,2023-07-30 20:00:00,7,6,26,2370,29,2346,3560381.0,412322.0,18923,99452.0,0.1158,0.027933,0,151,1,1,39.1,1,0,0,0
vid_01901,Viral New Best New Official Tutorial Explained Exposed R,26,Howto & Style,2023-08-16 00:00:00,10,2,56,1720,21,443,219731.0,8153.0,694,4574.0,0.0371,0.020816,0,100,1,0,7.38,0,0,0,1
vid_01902,Viral Official Amazing Explained First Official Break,20,Gaming,2023-01-04 12:00:00,2,2,53,4665,12,54,31181260.0,2438321.0,110054,47124.0,0.0782,0.001511,1,213,0,1,0.9,0,0,1,1
vid_01903,Secret Challenge Challenge 2024 First Reaction vs Exposed Challenge Amazing Secret To,20,Gaming,2023-02-03 08:00:00,5,1,85,1201,18,2034,1474887.0,85730.0,944,24446.0,0.0581,0.016575,0,101,0,1,33.9,0,0,0,0
vid_01904,Best How Inside Amazing S,17,Sports,2023-04-03 16:00:00,8,1,25,4797,28,345,4179.0,210.0,8,80.0,0.0502,0.019139,1,100,1,0,5.75,0,0,0,0
vid_01905,Why Viral Amazing Guide 2024 Amazing Guide Reactio,10,Music,2023-05-04 00:00:00,5,4,50,2273,2,600,2386113.0,180206.0,9893,71213.0,0.0755,0.029845,0,180,1,1,10.0,0,0,0,1
vid_01906,Tutorial Why Tutorial Ultimate Best Review Explained Secret How Of,28,Science & Technology,2023-11-06 12:00:00,8,2,66,2717,25,754,402042.0,33991.0,3243,12015.0,0.0845,0.029885,0,63,0,0,12.57,0,0,0,0
vid_01907,Official Inside Breaking Amazing Top Amazing ,25,News & Politics,2023-01-27 08:00:00,6,1,45,260,7,3085,45850.0,1415.0,133,1186.0,0.0309,0.025866,1,226,0,0,51.42,0,0,0,1
vid_01908,2024 Exposed Secret New Inside Top Exposed Real,17,Sports,2023-05-29 20:00:00,8,0,47,2544,26,1879,5854559.0,586735.0,15418,16691.0,0.1002,0.002851,1,254,1,1,31.32,0,0,0,1
vid_01909,Challenge 2024 Review Guide,10,Music,2023-06-14 16:00:00,17,4,27,4731,25,1329,232143.0,24093.0,642,6649.0,0.1038,0.028642,1,50,0,0,22.15,0,0,0,0
vid_01910,Exposed How How Real 2024 Expose,28,Science & Technology,2023-04-22 08:00:00,11,5,32,4312,25,1983,199202.0,23285.0,575,3738.0,0.1169,0.018765,1,234,0,0,33.05,1,0,0,0
vid_01911,Viral Amazing Inside Ultimate Viral Top Top Official Re,25,News & Politics,2023-10-05 16:00:00,7,6,55,2557,11,418,1319461.0,61035.0,4944,31964.0,0.0463,0.024225,1,194,0,1,6.97,1,0,1,1
vid_01912,How Breaking Explained Exposed Challenge Breaking First Exposed Last How,22,People & Blogs,2023-02-05 12:00:00,7,3,72,3013,1,2799,3461091.0,289034.0,3046,44331.0,0.0835,0.012808,0,227,0,1,46.65,0,0,0,0
vid_01913,How Reaction Amazing First Breaking How Explained Reaction Best Top Se,28,Science & Technology,2023-05-17 12:00:00,17,4,70,3478,10,473,651132.0,44535.0,955,6687.0,0.0684,0.01027,0,63,1,1,7.88,0,0,1,0
vid_01914,Official Challenge vs Challenge Amazin,26,Howto & Style,2023-04-02 16:00:00,19,3,38,3425,11,3076,921565.0,55417.0,3237,13301.0,0.0601,0.014433,1,236,0,1,51.27,0,1,1,0
vid_01915,vs Why Secret Explained vs Amazing vs Best 2024 Viral Inside Exposed Challenge Top Expo,20,Gaming,2023-04-23 20:00:00,14,2,87,4005,27,3528,126202.0,10210.0,329,663.0,0.0809,0.005253,0,130,0,0,58.8,0,0,0,0
vid_01916,Official Last Guide First First Last Official,10,Music,2023-01-14 00:00:00,6,6,45,3755,17,3158,4245772.0,426336.0,7807,48210.0,0.1004,0.011355,1,52,1,1,52.63,1,0,0,1
vid_01917,Secret Real 2024 Secret Challenge New Real First Guide Ultimate New V,10,Music,2023-02-02 20:00:00,10,3,69,3455,12,2774,662523.0,21250.0,900,17140.0,0.0321,0.025871,0,147,1,1,46.23,0,0,1,0
vid_01918,Best Exposed Secret Tuto,10,Music,2023-08-08 16:00:00,19,2,24,4088,4,1000,412781.0,48396.0,1678,867.0,0.1172,0.0021,0,89,1,0,16.67,0,1,0,0
vid_01919,Best Exposed Guide Secret Last 2024 Reaction Last Ultimate Explained Break,25,News & Politics,2023-05-07 20:00:00,15,0,74,1102,21,2798,271209.0,27904.0,1562,1457.0,0.1029,0.005372,1,138,0,0,46.63,0,0,0,0
vid_01920,Review Exposed R,26,Howto & Style,2023-11-12 04:00:00,3,3,16,763,11,2445,3876214.0,378333.0,37126,17940.0,0.0976,0.004628,1,174,1,1,40.75,0,0,1,0
vid_01921,Last Top Challenge Exposed Wh,28,Science & Technology,2023-08-23 04:00:00,5,6,29,2938,1,1994,317291.0,31232.0,661,4026.0,0.0984,0.012689,1,243,0,0,33.23,1,0,0,0
vid_01922,Guide Why Guide N,20,Gaming,2023-07-06 04:00:00,21,4,17,737,4,2419,3950638.0,256852.0,11184,118173.0,0.065,0.029912,0,211,1,1,40.32,0,1,0,0
vid_01923,Ultimate Exposed Top Ultimate Ultimate Best First Top vs ,26,Howto & Style,2023-02-27 04:00:00,2,2,57,379,6,1858,239482.0,23384.0,2195,1443.0,0.0976,0.006025,1,144,0,0,30.97,0,0,0,1
vid_01924,Official Last vs Secret Official Inside New I,17,Sports,2023-10-29 00:00:00,8,4,45,1796,25,333,2053839.0,133107.0,11835,10718.0,0.0648,0.005219,1,58,1,1,5.55,0,0,0,1
vid_01925,How Reaction Explained Explained First Inside Official Challenge Viral Top Last vs E,22,People & Blogs,2023-02-28 16:00:00,9,6,84,1257,25,793,738616.0,81900.0,3725,20338.0,0.1109,0.027535,1,143,1,1,13.22,1,0,0,0
vid_01926,Real 2024 First Explained Why Tutorial Challenge Exposed Guide Secret Best Tutori,24,Entertainment,2023-03-18 00:00:00,13,1,81,2192,23,3475,91894.0,4222.0,307,2442.0,0.0459,0.026574,1,133,0,0,57.92,0,0,0,0
vid_01927,Review Viral Top First New Exposed Last Best New Inside Explained Chal,26,Howto & Style,2023-09-28 04:00:00,10,2,70,834,11,2003,522053.0,29397.0,526,1010.0,0.0563,0.001935,1,70,1,1,33.38,0,0,1,0
vid_01928,vs Official Best Explained Ultimate Reaction Review New Real Explained Why Am,17,Sports,2023-07-12 16:00:00,17,3,77,2746,15,845,11835.0,942.0,69,269.0,0.0796,0.022727,1,74,1,0,14.08,0,0,1,0
vid_01929,Real Official New Tutorial Secret Guide Official Breaking Explained Review 2024 Explained,20,Gaming,2023-04-26 00:00:00,21,2,89,3870,22,2189,162299.0,9531.0,929,3247.0,0.0587,0.020006,0,151,1,0,36.48,0,1,0,0
vid_01930,Exposed Guide Challenge First,24,Entertainment,2023-02-24 20:00:00,11,4,29,3768,7,907,25846.0,1762.0,102,601.0,0.0682,0.023252,0,171,1,0,15.12,0,0,0,0
vid_01931,First Top Inside Amazing,24,Entertainment,2023-01-14 16:00:00,22,0,24,2743,29,3107,16118853.0,1197921.0,65722,247272.0,0.0743,0.015341,0,221,1,1,51.78,0,0,0,0
vid_01932,Secret Tutorial Ultimate Secret Viral Exposed Expose,26,Howto & Style,2023-04-05 16:00:00,11,2,52,675,27,3007,29040.0,3109.0,83,863.0,0.1071,0.029717,0,74,0,0,50.12,0,0,0,1
vid_01933,Secret Inside First Tutorial Exposed Ultimate Explained Amazi,10,Music,2023-03-13 12:00:00,12,3,61,4284,8,732,33913340.04999998,2775455.4299999997,331451,145687.0,0.0771,0.002272,1,186,0,1,12.2,0,0,1,0
vid_01934,Amazing New Tutorial Best First Reaction Explained Viral Ultimate React,27,Education,2023-10-12 08:00:00,12,1,71,3758,14,2923,1540759.0,96484.0,6091,12012.0,0.0626,0.007796,1,152,1,1,48.72,0,0,1,0
vid_01935,Inside Best Last New Exposed New Official Real Exposed Best Firs,20,Gaming,2023-08-20 04:00:00,18,5,64,811,4,973,243410.0,12729.0,874,3042.0,0.0523,0.012497,0,239,1,0,16.22,1,1,0,0
vid_01936,First Official Real Tutorial Guide Breaking Inside Challenge Explained Challenge Offi,10,Music,2023-03-27 16:00:00,18,0,85,4029,12,2356,3173169.0,211906.0,2616,44562.0,0.0668,0.014043,0,203,0,1,39.27,0,1,1,0
vid_01937,Best 2024 New Inside Reaction,20,Gaming,2023-01-29 00:00:00,22,1,29,3579,4,2459,138672.0,10596.0,629,3843.0,0.0764,0.027713,0,106,0,0,40.98,0,0,0,0
vid_01938,Best First vs How Best Reaction ,27,Education,2023-04-03 00:00:00,13,2,32,1605,10,2090,48283.0,4690.0,298,832.0,0.0971,0.017231,1,86,1,0,34.83,0,0,1,0
vid_01939,Guide Review Official vs Best Last Reaction Viral Guide Inside 2024 Why Secret Top Breaking Expo,22,People & Blogs,2023-03-31 08:00:00,3,4,96,3683,9,332,703911.0,28786.0,825,1624.0,0.0409,0.002307,1,65,0,1,5.53,0,0,1,0
vid_01940,vs Amazing Ultim,27,Education,2023-10-25 20:00:00,12,6,16,725,19,1609,1793881.0,89595.0,2575,23011.0,0.0499,0.012827,1,86,1,1,26.82,1,0,0,0
vid_01941,Viral How Exposed Amazing Viral Last First Explained Real Challenge Why Challenge Official Tutoria,23,Comedy,2023-03-12 20:00:00,7,4,98,4237,12,189,5301291.0,340177.0,11858,69331.0,0.0642,0.013078,0,125,1,1,3.15,0,0,1,0
vid_01942,Secret Secret Amazing Exposed Official Why Inside 2024 Br,26,Howto & Style,2023-10-14 16:00:00,22,3,57,86,8,2231,1430514.0,89315.0,6614,41483.0,0.0624,0.028999,0,201,1,1,37.18,0,0,1,1
vid_01943,Challenge Challenge How First Exposed Fi,26,Howto & Style,2023-03-04 20:00:00,20,4,40,3886,20,2831,262749.0,17146.0,1107,4828.0,0.0653,0.018375,0,75,1,0,47.18,0,1,0,1
vid_01944,Best How Explained Exposed Inside Challenge Inside Guide Tutorial How Challenge 2024 ,17,Sports,2023-03-28 04:00:00,22,0,85,1837,13,2258,6437290.0,652850.0,56222,125101.0,0.1014,0.019434,0,69,0,1,37.63,0,0,1,0
vid_01945,Why Explained New Last Reaction New Ultimate Reactio,10,Music,2023-10-08 12:00:00,18,4,52,2777,17,1233,5526906.0,327048.0,11972,119847.0,0.0592,0.021684,0,186,0,1,20.55,0,1,0,1
vid_01946,Amazing Explained Viral Ultimate 2024 Amazing First Expl,17,Sports,2023-08-19 04:00:00,11,3,56,3930,14,2454,1089928.0,81930.0,7544,25429.0,0.0752,0.023331,1,152,0,1,40.9,0,0,1,1
vid_01947,Explained Inside Ch,23,Comedy,2023-09-27 12:00:00,17,5,19,1944,9,2853,5397698.0,465020.0,35775,104804.0,0.0862,0.019416,1,78,1,1,47.55,1,0,1,0
vid_01948,New Real How Top Last Las,27,Education,2023-08-09 00:00:00,5,2,25,186,23,1221,25969166.0,1321728.0,60206,204601.0,0.0509,0.007879,1,80,0,1,20.35,0,0,0,0
vid_01949,Inside Official Official Viral New Secret 2024 Guide vs Challenge Reaction How ,26,Howto & Style,2023-06-02 12:00:00,17,6,79,3126,6,3315,191244.0,18107.0,336,5038.0,0.0947,0.026343,1,68,1,0,55.25,1,0,0,0
vid_01950,Challenge 2024 Inside Explained Inside Breaking ,25,News & Politics,2023-02-19 12:00:00,18,2,48,3933,7,1203,155144.0,12293.0,407,3449.0,0.0792,0.022231,1,197,1,0,20.05,0,1,0,1
vid_01951,Reaction vs Rev,27,Education,2023-11-15 08:00:00,21,4,15,711,27,2093,220935.0,15511.0,1490,4974.0,0.0702,0.022513,0,76,0,0,34.88,0,1,0,0
vid_01952,vs Breaking Guide Top Secret 2024 Amazing Real Amazing Explained First Official Top New Viral Vir,27,Education,2023-05-22 20:00:00,4,1,97,1860,2,1144,44818.0,4610.0,174,1340.0,0.1029,0.029898,1,143,1,0,19.07,0,0,0,0
vid_01953,Last Top Review ,23,Comedy,2023-07-17 12:00:00,23,2,16,464,14,1173,1538791.0,79885.0,3170,37351.0,0.0519,0.024273,0,134,1,1,19.55,0,0,1,0
vid_01954,Ultimate Last Viral Guide Ultimate Breaking Reaction Exposed Top Real Secret 2024 Explained Ultimat,22,People & Blogs,2023-04-12 12:00:00,8,5,99,392,15,2009,33665.0,3685.0,99,843.0,0.1095,0.02504,1,93,1,0,33.48,1,0,1,0
vid_01955,Official Official Guide Best Secre,20,Gaming,2023-01-20 08:00:00,2,4,34,2779,3,282,4312488.0,347131.0,28678,123297.0,0.0805,0.028591,0,212,0,1,4.7,0,0,0,0
vid_01956,Review Exposed Why Breaking Ultimate Viral Tutorial Challenge How 2024 Last,23,Comedy,2023-02-16 12:00:00,9,6,75,3500,20,3161,131936.0,11191.0,389,710.0,0.0848,0.005381,0,162,1,0,52.68,1,0,0,0
vid_01957,Inside Ultimate Secret vs Last Reac,20,Gaming,2023-09-14 08:00:00,18,3,35,3715,5,3367,7146592.0,777229.0,30874,110301.0,0.1088,0.015434,0,248,0,1,56.12,0,1,0,0
vid_01958,Why Best New Exposed Challenge 2024 Explained Guide vs How Explained Why Amazing G,26,Howto & Style,2023-11-23 20:00:00,2,5,82,3787,0,1462,4435.0,459.0,21,79.0,0.1035,0.017809,0,199,1,0,24.37,1,0,0,0
vid_01959,Reaction Ultimate First Be,23,Comedy,2023-02-12 08:00:00,21,4,26,3947,3,2108,309629.0,26052.0,1277,3266.0,0.0841,0.010548,0,123,0,0,35.13,0,1,0,0
vid_01960,Ultimate 2024 Inside First Ultimate ,20,Gaming,2023-08-19 08:00:00,14,5,36,4291,10,3122,51787.0,5064.0,238,1312.0,0.0978,0.025334,0,136,1,0,52.03,1,0,1,0
vid_01961,Official Why Explained Guide Real ,17,Sports,2023-04-11 04:00:00,0,2,34,4468,11,760,6976948.0,481400.0,26639,161238.0,0.069,0.02311,1,192,0,1,12.67,0,0,1,0
vid_01962,Best Exposed Secret Why How Breaking Last 2024 Explained New Breaking Official Top Last Reaction,23,Comedy,2023-10-04 04:00:00,6,6,96,2219,25,2366,9085993.0,720192.0,59996,199034.0,0.0793,0.021906,0,143,0,1,39.43,1,0,0,0
vid_01963,Viral Guide Why,26,Howto & Style,2023-04-06 08:00:00,11,3,15,1928,28,527,6507.0,231.0,19,194.0,0.0355,0.029809,0,147,1,0,8.78,0,0,0,0
vid_01964,Real Amazing Tutorial Amazing Best Explained,23,Comedy,2023-08-03 00:00:00,16,4,44,4020,4,3575,2659430.0,101290.0,8290,22663.0,0.0381,0.008522,1,190,1,1,59.58,0,0,0,1
vid_01965,New Real Best Best How 2024 Inside Ult,26,Howto & Style,2023-04-04 04:00:00,20,0,38,4746,22,1458,4240150.0,443724.0,8475,94675.0,0.1046,0.022328,0,181,1,1,24.3,0,1,0,0
vid_01966,Viral Real New Explained Rea,23,Comedy,2023-04-17 08:00:00,23,3,28,4620,28,577,914373.0,32341.0,2651,15535.0,0.0354,0.01699,1,105,1,1,9.62,0,0,0,0
vid_01967,Viral Secret Guide Best Inside Top Breaking Reacti,20,Gaming,2023-07-17 04:00:00,19,0,50,2667,20,990,2258558.0,102190.0,2127,22758.0,0.0452,0.010076,1,200,0,1,16.5,0,1,0,1
vid_01968,Secret Exposed Official Secret New First Challenge Why Real 2024 First Amazing vs V,22,People & Blogs,2023-03-20 08:00:00,4,5,83,1565,15,161,1344079.0,136591.0,2899,7603.0,0.1016,0.005657,0,146,1,1,2.68,1,0,1,0
vid_01969,Explained Review Official Secret Tutorial Top Exposed Last Last Ultimate 2024 How vs Top ,28,Science & Technology,2023-09-07 20:00:00,3,1,89,624,12,1377,2539395.0,76443.0,7285,68514.0,0.0301,0.02698,0,147,0,1,22.95,0,0,1,0
vid_01970,Viral Challenge Review Best 2024 Expla,20,Gaming,2023-02-08 12:00:00,11,3,38,4492,12,887,85445.0,4735.0,396,1560.0,0.0554,0.018257,1,83,1,0,14.78,0,0,1,0
vid_01971,Viral Why Breaking Inside Guide Secret First Last Top vs Official Secret v,10,Music,2023-04-23 00:00:00,19,5,74,2917,16,1185,5375498.0,443819.0,26503,133973.0,0.0826,0.024923,0,149,0,1,19.75,1,1,0,0
vid_01972,Real Official Ultimate Breaking Why Amazing Ultimate Review Reaction ,24,Entertainment,2023-05-01 16:00:00,23,0,69,3594,26,2062,741614.0,61991.0,5501,12470.0,0.0836,0.016815,1,194,0,1,34.37,0,0,0,0
vid_01973,Explained vs Breaking Review Challenge Explained New Challenge New Top Viral Real Secret 20,22,People & Blogs,2023-06-22 16:00:00,17,2,91,4527,6,550,578851.0,57852.0,5729,4271.0,0.0999,0.007378,0,205,0,1,9.17,0,0,0,0
vid_01974,Breaking Guide Tutorial First Best Inside Viral Review How Top Last Guide Real Real New Top Wh,17,Sports,2023-03-01 12:00:00,16,2,94,121,7,59,1410826.0,106564.0,6922,15221.0,0.0755,0.010789,1,63,1,1,0.98,0,0,0,0
vid_01975,How 2024 Ultimate Tutorial Official Of,27,Education,2023-07-19 04:00:00,18,1,38,2618,12,2704,75463.0,5723.0,372,910.0,0.0758,0.012059,0,211,1,0,45.07,0,1,1,0
vid_01976,Inside Last 2024 How How Inside How Viral vs Ultimate First How Amazing Last Why Best vs Be,20,Gaming,2023-06-10 12:00:00,8,3,91,3487,22,3402,27005.0,2572.0,200,788.0,0.0952,0.029179,0,161,0,0,56.7,0,0,0,0
vid_01977,Guide vs New Breaking Why Why Reaction,23,Comedy,2023-03-28 20:00:00,3,3,38,3030,26,2081,409176.0,30637.0,946,476.0,0.0749,0.001163,1,124,0,0,34.68,0,0,0,0
vid_01978,Official Top Amazing How Last Ultimate Inside 2024 Challenge How Gui,20,Gaming,2023-10-12 04:00:00,20,3,68,1167,15,3426,13755174.0,1165946.0,29196,406937.0,0.0848,0.029584,1,234,0,1,57.1,0,1,1,0
vid_01979,vs Review Guide Last Secret Secret Amazi,25,News & Politics,2023-08-03 08:00:00,1,5,40,2436,29,538,66261.0,7341.0,575,1950.0,0.1108,0.029429,1,254,0,0,8.97,1,0,0,1
vid_01980,Official 2024 Inside Breaking Viral First Official Guide Challenge New Exposed R,22,People & Blogs,2023-04-16 12:00:00,3,6,80,3558,28,1290,697347.0,46115.0,1892,20842.0,0.0661,0.029888,1,146,0,1,21.5,1,0,0,0
vid_01981,Tutorial Best Inside Breaking Exposed Challenge Reaction Reaction Explained Top Explained Expl,28,Science & Technology,2023-04-22 04:00:00,1,6,94,1409,3,1588,121779.0,7874.0,174,1804.0,0.0647,0.014814,0,170,1,0,26.47,1,0,0,0
vid_01982,Why Viral Inside Challenge Ultimate Last Ultimate To,17,Sports,2023-03-13 20:00:00,14,1,52,4809,7,45,120970.0,3667.0,140,3502.0,0.0303,0.028949,1,104,0,0,0.75,0,0,0,1
vid_01983,Review New Viral Secret New Viral Challenge Explained Review Best Guide Ultimat,25,News & Politics,2023-02-16 08:00:00,1,3,79,1565,15,1026,1503685.0,128126.0,5416,18754.0,0.0852,0.012472,1,243,1,1,17.1,0,0,1,0
